TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T137745_2.00	F135_2.00	TS21_2.00	M00948_2.00	MS34_2.00	ZFA1_CONSTRUCT	ZFA1_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA1_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137746_2.00	F135_2.00	TS21_2.00	M00949_2.00	MS34_2.00	ZFA24_CONSTRUCT	ZFA24_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA24_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137747_2.00	F135_2.00	TS21_2.00	M00950_2.00	MS34_2.00	ZFA2_CONSTRUCT	ZFA2_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA2_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137748_2.00	F135_2.00	TS21_2.00	M00951_2.00	MS34_2.00	ZFA3_CONSTRUCT	ZFA3_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA3_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137749_2.00	F135_2.00	TS21_2.00	M00952_2.00	MS34_2.00	ZFA41_CONSTRUCT	ZFA41_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA41_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137750_2.00	F135_2.00	TS21_2.00	M00953_2.00	MS34_2.00	ZFA45_CONSTRUCT	ZFA45_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA45_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137751_2.00	F135_2.00	TS21_2.00	M00954_2.00	MS34_2.00	ZFA4_CONSTRUCT	ZFA4_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA4_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137752_2.00	F135_2.00	TS21_2.00	M00955_2.00	MS34_2.00	ZFA57_CONSTRUCT	ZFA57_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA57_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137753_2.00	F135_2.00	TS21_2.00	M00956_2.00	MS34_2.00	ZFA5_CONSTRUCT	ZFA5_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA5_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137754_2.00	F135_2.00	TS21_2.00	M00957_2.00	MS34_2.00	ZFA61_CONSTRUCT	ZFA61_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA61_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137755_2.00	F135_2.00	TS21_2.00	M00958_2.00	MS34_2.00	ZFA75_CONSTRUCT	ZFA75_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA75_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137756_2.00	F135_2.00	TS21_2.00	M00959_2.00	MS34_2.00	ZFA7_CONSTRUCT	ZFA7_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA7_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137757_2.00	F135_2.00	TS21_2.00	M00960_2.00	MS34_2.00	ZFA8_CONSTRUCT	ZFA8_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA8_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T137758_2.00	F135_2.00	TS21_2.00	M00961_2.00	MS34_2.00	ZFA93_CONSTRUCT	ZFA93_CONSTRUCT	PBM_CONSTRUCTS	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	ZFA93_CONSTRUCT	PBM	Lam11	PBM	Lam	2011	21321018	NULL	SimilarityRegression	FALSE	HughesLab	http://hugheslab.med.utoronto.ca/	2013	Jun	13
T144839_2.00	F135_2.00	TS69_2.00	M01871_2.00	MS64_2.00	NCU00694	NCU00694	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	NCU00694	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	FALSE	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144841_2.00	F135_2.00	TS69_2.00	M01191_2.00	MS57_2.00	NCU01629	NCU01629	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	NCU01629	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	FALSE	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144842_2.00	F135_2.00	TS69_2.00	M01873_2.00	MS64_2.00	NCU01640	rpn-4	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	NCU01640	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	FALSE	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144845_2.00	F135_2.00	TS69_2.00	M01875_2.00	MS64_2.00	NCU02666	NCU02666	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	NCU02666	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	FALSE	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144852_2.00	F135_2.00	TS69_2.00	M01194_2.00	MS57_2.00	NCU03421	NCU03421	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	NCU03421	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	FALSE	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144856_2.00	F135_2.00	TS69_2.00	M01879_2.00	MS64_2.00	NCU03975	NCU03975	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	NCU03975	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	FALSE	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144869_2.00	F135_2.00	TS69_2.00	M01196_2.00	MS57_2.00	NCU05909	NCU05909	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	NCU05909	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	FALSE	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144874_2.00	F135_2.00	TS69_2.00	M01889_2.00	MS64_2.00	NCU06907	NCU06907	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	NCU06907	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	FALSE	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
T144877_2.00	F135_2.00	TS69_2.00	M01890_2.00	MS64_2.00	NCU07952	NCU07952	Neurospora_crassa	D	C2H2 ZF	zf-C2H2	1	0.755454495539129	NCU07952	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	FALSE	Misc	http://hugheslab.med.utoronto.ca/	2018	Jan	19
